4.024,2.593E+01,1.034E+01
4.274,5.416E+01,2.043E+01
4.559,5.909E+01,2.098E+01
4.844,9.652E+01,3.318E+01
5.129,1.191E+02,4.361E+01
5.397,1.751E+02,5.395E+01
5.681,1.944E+02,5.990E+01
5.949,2.618E+02,8.070E+01
6.215,2.440E+02,7.518E+01
6.499,2.234E+02,5.761E+01
6.784,3.008E+02,8.529E+01
7.052,4.501E+02,1.219E+02
7.336,4.826E+02,1.244E+02
7.639,5.648E+02,1.307E+02
7.888,5.847E+02,1.658E+02
8.190,6.964E+02,1.886E+02
8.475,8.898E+02,2.059E+02
8.742,1.137E+03,2.477E+02
9.027,1.241E+03,3.199E+02
9.294,1.557E+03,4.016E+02
9.579,1.584E+03,3.666E+02
9.846,1.920E+03,4.442E+02
10.148,2.497E+03,6.112E+02
